social_democracy_IRQ;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_IRQ;Worker-Communist Party of Iraq;Parti communiste des travailleurs iraquiens;Kommunistische Arbeiterpartei Irak;;Partido Iraquí de los Trabajadores Comunistas;;;;;;;;;;x;
trotskyism_IRQ;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_IRQ;Iraqi Communist Party;Parti communiste iraquien;Kommunistische Partei Irak;;Partido Comunista de Irak;;;;;;;;;;x;
nazism_ISR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_ISR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_ISR;Herut;Herut;Herut;;Herut;;;;;;;;;;x;
conservatism_ISR;Agudat Yisrael;Agudat Israel;Agudat Yisrael;;Agudat Yisrael;;;;;;;;;;x;
liberalism_ISR;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;;Miflega Libralit Yisraelit;;;;;;;;;;x;
social_liberalism_ISR;Tzionim Klalim;Tzionim Klalim;Tzionim Klalim;;Tzionim Klalim;;;;;;;;;;x;
social_democracy_ISR;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;;Mifleget HaAvoda HaYisraelit;;;;;;;;;;x;
marxism_ISR;Reshimat HaLokhmim;Reshimat HaLokhmim;Reshimat HaLokhmim;;Reshimat HaLokhmim;;;;;;;;;;x;
trotskyism_ISR;Komunistim Ivrim;Komunistim Ivrim;Komunistim Ivrim;;Komunistim Ivrim;;;;;;;;;;x;
stalinism_ISR;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;;;x;
nazism_ITA;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;x;
generical_fascism_ITA;PNF;PNF;PNF;;PNF;;;;;;;;;;x;
reactionarism_ITA;ANI;ANI;ANI;;ANI;;;;;;;;;;x;
conservatism_ITA;IPP;IPP;IPP;;IPP;;;;;;;;;;x;
liberalism_ITA;PRI;PRI;PRI;;PRI;;;;;;;;;;x;
social_liberalism_ITA;ARV;ARV;ARV;;ARV;;;;;;;;;;x;
social_democracy_ITA;PSU;PSU;PSU;;PSU;;;;;;;;;;x;
marxism_ITA;FN;FN;FN;;FN;;;;;;;;;;x;
trotskyism_ITA;PTI;PTI;PTI;;PTI;;;;;;;;;;x;
stalinism_ITA;PCI;PCI;PCI;;PCI;;;;;;;;;;x;
nazism_JAP;Imperial Rule Assistance Association;Association d'aide au régime impérial;Kaiserliche Hilfsgesellschaft;;Asociación de Asistencia al Imperio;;;;;;;;;;x;
generical_fascism_JAP;Kokumin Domei;Kokumin Domei;Kokumin Domei;;Kokumin Domei;;;;;;;;;;x;
reactionarism_JAP;Control Clique;Clique de contrôle;Kontrollclique;;Control Clique;;;;;;;;;;x;
conservatism_JAP;Seiyukai Party;Seiyukai Party;Seiyukai-Partei;;Partido Seiyukai;;;;;;;;;;x;
liberalism_JAP;Minsei Party;Minsei Party;Minsei-Partei;;Partido Minsei;;;;;;;;;;x;
social_liberalism_JAP;Rikken Seiyukai;Rikken Seiyukai;Rikken Seiyukai;;Rikken Seiyukai;;;;;;;;;;x;
social_democracy_JAP;Shakai Taishuto;Shakai Taishuto;Shakai Taishuto;;Shakai Taishuto;;;;;;;;;;x;
marxism_JAP;Nihon Musanto;Nihon Musanto;Nihon Musanto;;Nihon Musanto;;;;;;;;;;x;
trotskyism_JAP;Nippon Shakaito;Nippon Shakaito;Nippon Shakaito;;Nippon Shakaito;;;;;;;;;;x;
stalinism_JAP;JCP;JCP;JKP;;JCP;;;;;;;;;;x;
nazism_JOR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
generical_fascism_JOR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front;;Frente Fascista Árabe;;;;;;;;;;x;
reactionarism_JOR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
conservatism_JOR;Muslim Brotherhood;Parti islamique Dawa;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
liberalism_JOR;Reform Party;Parti réformateur;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberalism_JOR;Arabic Democratic Unionist Party;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Parido Árabe Unionista Democrático;;;;;;;;;;x;
social_democracy_JOR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_JOR;Worker-Communist Party;Parti communiste des travailleurs jordaniens;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;x;
trotskyism_JOR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_JOR;Jordan Communist Party;Parti communiste jordanien;Kommunistische Partei Jordaniens;;Partido Comunista de Jordania;;;;;;;;;;x;
nazism_KOR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_KOR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_KOR;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;x;
conservatism_KOR;Democratic Justice Party;Parti démocratique de la justice;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;x;
liberalism_KOR;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberalism_KOR;Democratic Party;Parti démocratique;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
social_democracy_KOR;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;x;
marxism_KOR;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;x;
trotskyism_KOR;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;x;
stalinism_KOR;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;x;
nazism_LAT;Nacionala Savieniba;Nacionala Savieniba;Nacionala Savieniba;;Nacionala Savieniba;;;;;;;;;;x;
generical_fascism_LAT;The Legion;La Légion;Die Legion;;La Legión;;;;;;;;;;x;
reactionarism_LAT;LZs;LZs;LZs;;LZs;;;;;;;;;;x;
conservatism_LAT;Tautas Partija;Tautas Partija;Tautas Partija;;Tautas Partija;;;;;;;;;;x;
liberalism_LAT;LNP;LNP;LNP;;LNP;;;;;;;;;;x;
social_liberalism_LAT;Demokratiskais Bloks;Demokratiskais Bloks;Demokratiskais Bloks;;Demokratiskais Bloks;;;;;;;;;;x;
social_democracy_LAT;LSD;LSD;LSD;;LSD;;;;;;;;;;x;
marxism_LAT;SDs;SDs;SDs;;SDs;;;;;;;;;;x;
trotskyism_LAT;LSDSP;LSDSP;LSDSP;;LSDSP;;;;;;;;;;x;
stalinism_LAT;LKP;LKP;LKP;;LKP;;;;;;;;;;x;
nazism_LEB;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_LEB;Guardians of the Cedars;Gardiens des cèdres;Wächter der Zedern;;Guardianes de los Cedros;;;;;;;;;;x;
reactionarism_LEB;Kataeb Party;Parti Kataeb;Kataeb-Partei;;Partido Kataeb;;;;;;;;;;x;
conservatism_LEB;Aramean Democratic Organisation;Organisation démocratique araméenne;Aramäische Demokratische Organisation;;Organización Democrática Aramea;;;;;;;;;;;x
liberalism_LEB;Lebanese Republican Party;Parti républicain libanais;Republikanische Partei Libanon;;Partido Republicano Libanés;;;;;;;;;;x;
social_liberalism_LEB;Lebanese Democratic Party;Parti démocratique libanais;Demokratische Partei Libanon;;Partido Demócrata Libanés;;;;;;;;;;x;
social_democracy_LEB;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_LEB;Workers League;Ligue des travailleurs;Arbeiterliga;;Liga de los Trabajadores;;;;;;;;;;x;
trotskyism_LEB;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_LEB;Lebanese Communist Party;Parti communiste libanais;Kommunistische Partei Libanon;;Partido Comunista Libanés;;;;;;;;;;x;
nazism_LIB;Liberian National Socialist Party;Parti national socialiste libérien;Nationalsozialistische Partei Liberias;;Partido Nacionalsocialista Liberiano;;;;;;;;;;x;
generical_fascism_LIB;Liberian Fascistic Front;Front fasciste libérien;Faschistische Front Liberias;;Frente Fascista Liberiano;;;;;;;;;;x;
reactionarism_LIB;Liberian Whig Party;Parti libéral libérien;True Whig Party;;Partido Whig Liberiano;;;;;;;;;;x;
conservatism_LIB;Liberian Conservative Party;Parti conservateur libérien;Konservative Partei Liberias;;Partido Conservador Liberiano;;;;;;;;;;x;
liberalism_LIB;Liberty Party;Parti de la liberté;Freiheitspartei;;Partido de la Libertad;;;;;;;;;;x;
social_liberalism_LIB;National Democratic Party of Liberia;Parti national démocratique libérien;Nationaldemokratische Partei Liberias;;Partido Nacional Demócrata de Liberia;;;;;;;;;;x;
social_democracy_LIB;Labor Party of Liberia;Parti travailliste libérien;Liberianische Arbeiterpartei;;Partido Laborista de Liberia;;;;;;;;;;x;
marxism_LIB;Progressive People's Party;Parti populaire progressiste;Fortschritts-Volkpartei;;Partido Progresista del Pueblo;;;;;;;;;;x;
trotskyism_LIB;Liberian Revolutionary Party;Parti révolutionnaire libérien;Liberianische Revolutionspartei;;Partido Revolucionario Liberiano;;;;;;;;;;x;
stalinism_LIB;Communist Party of Liberia;Parti communiste libérien;Kommunistische Partei Liberias;;Partido Comunista de Liberia;;;;;;;;;;x;
nazism_LIT;VLNSS;VLNSS;VLNSS;;VLNSS;;;;;;;;;;x;
generical_fascism_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;x;
reactionarism_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;x;
conservatism_LIT;LKD;LKD;LKD;;LKD;;;;;;;;;;x;
liberalism_LIT;TPP;TPP;TPP;;TPP;;;;;;;;;;x;
social_liberalism_LIT;LDP;LDP;LDP;;LDP;;;;;;;;;;x;
social_democracy_LIT;LSDP;LSDP;LSDP;;LSDP;;;;;;;;;;x;
marxism_LIT;LSLDP;LSLDP;LSLDP;;LSLDP;;;;;;;;;;x;
trotskyism_LIT;LBKP;LBKP;LBKP;;LBKP;;;;;;;;;;x;
stalinism_LIT;LKP;LKP;LKP;;LKP;;;;;;;;;;x;
nazism_LUX;Volksdeutsche Bewegung;Volksdeutsche Bewegung;Volksdeutsche Bewegung;;Volksdeutsche Bewegung;;;;;;;;;;x;
generical_fascism_LUX;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;;Onofhängeg Nationalpartei;;;;;;;;;;x;
reactionarism_LUX;Rietspartei;Rietspartei;Rietspartei;;Rietspartei;;;;;;;;;;x;
conservatism_LUX;CSV;CSV;CSV;;CSV;;;;;;;;;;x;
liberalism_LUX;Liberal Liga;Liberal Liga;Liberal Liga;;Liberal Liga;;;;;;;;;;x;
social_liberalism_LUX;Radikal-Liberal Partei;Radikal-Liberal Partei;Radikal-Liberal Partei;;Radikal-Liberal Partei;;;;;;;;;;x;
social_democracy_LUX;LAP;LAP;LAP;;LAP;;;;;;;;;;x;
marxism_LUX;RSP;RSP;RSP;;RSP;;;;;;;;;;x;
trotskyism_LUX;KBL;KBL;KBL;;KBL;;;;;;;;;;x;
stalinism_LUX;KPL;KPL;KPL;;KPL;;;;;;;;;;x;
nazism_MAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_MAN;All-Russian Fascist Party;Parti fasciste russe;Gesamtrussische faschistische Partei;;Partido Fascista de Todos los Rusos;;;;;;;;;;x;
reactionarism_MAN;The Concordia Association;Association pour la concorde;Ky?wakai-Bund;;La Asociación Concordia;;;;;;;;;;x;
conservatism_MAN;Monarquic Party;Parti monarchique;Monarchiepartei;;Partido Monárquico;;;;;;;;;;x;
liberalism_MAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberalism_MAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_MAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_MAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
trotskyism_MAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinism_MAN;Communist Party of Manchukuo;Parti socialiste du Manchukuo;Kommunistische Partei der Mandschurei;;Partido Comunista de Manchukuo;;;;;;;;;;x;
nazism_MEN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_MEN;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;;x;
reactionarism_MEN;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;x;
conservatism_MEN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
liberalism_MEN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberalism_MEN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_MEN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_MEN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
trotskyism_MEN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinism_MEN;Communist Party of Mengkukuo;Parti communiste du Mengkukuo;Kommunistische Partei Mengkukuo;;Partido Comunista de Mengkukuo;;;;;;;;;;x;
nazism_MEX;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_MEX;Unión Nacional Sinarquista;Unión Nacional Sinarquista;Unión Nacional Sinarquista;;Unión Nacional Sinarquista;;;;;;;;;;x;
reactionarism_MEX;Partido Nacional Revolucionario;Partido Nacional Revolucionario;Partido Nacional Revolucionario;;Partido Nacional Revolucionario;;;;;;;;;;x;
conservatism_MEX;Partido Fuerza Popular;Partido Fuerza Popular;Partido Fuerza Popular;;Partido Fuerza Popular;;;;;;;;;;x;
liberalism_MEX;Partido Liberal de Mexico;Partido Liberal de Mexico;Partido Liberal de Mexico;;Partido Liberal de México;;;;;;;;;;x;
social_liberalism_MEX;Partido Revolucionario Institucional;Partido Revolucionario Institucional;Partido Revolucionario Institucional;;Partido Revolucionario Institucional;;;;;;;;;;x;
social_democracy_MEX;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;;Partido Mexicano de los Trabajadores;;;;;;;;;;x;
marxism_MEX;Partido Socialista Obrero;Partido Socialista Obrero;Partido Socialista Obrero;;Partido Socialista Obrero;;;;;;;;;;x;
trotskyism_MEX;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;;Partido de los Comunistas Mexicanos;;;;;;;;;;x;
stalinism_MEX;Partido Comunista Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista Mexicano;;;;;;;;;;x;
nazism_MON;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_MON;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_MON;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;x;
conservatism_MON;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
liberalism_MON;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberalism_MON;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_MON;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_MON;Motherland Party;Parti de la mère patrie;Mutterlandspartei;;Partido de la Madre Patria;;;;;;;;;;x;
trotskyism_MON;Socialist Works Party;Parti des travaux socialistes;Sozialistische Arbeiterpartei;;Partido Socialista del Trabajo;;;;;;;;;;x;
stalinism_MON;MPRP;MPRP;MPRP;;MPRP;;;;;;;;;;x;
nazism_NEP;Nepali National Socialist Party;Parti national socialiste népalais;Nationalsozialistische Partei Nepals;;Partido Nacionalsocialista Nepalí;;;;;;;;;;x;
generical_fascism_NEP;Nepali Fascistic Front;Front fasciste népalais;Faschistische Front Nepals;;Frente Fascista Nepalí;;;;;;;;;;x;
reactionarism_NEP;National Democratic Party;Parti national démocratique népalais;Nationaldemokratische Partei;;Partido Nacional Demócrata;;;;;;;;;;x;
conservatism_NEP;Nepal Conservative Party;Parti conservateur népalais;Konservative Partei Nepals;;Partido Conservador de Nepal;;;;;;;;;;x;
liberalism_NEP;Rastriya Janashakti Party;Parti Rastriya Janashaki;Rastriya Janashakti-Partei;;Partido Rastriya Janashakti;;;;;;;;;;x;
social_liberalism_NEP;Nepal Sadbhawana Party;Parti Sadbhawana népalais;Nepal Sadbhawana-Partei;;Partido Nepal Sadbhawana;;;;;;;;;;x;
social_democracy_NEP;Nepali Congress Party;Parti du Congrès népalais;Nepalesische Kongresspartei;;Partido del Congreso Nepalí;;;;;;;;;;x;
marxism_NEP;Nepal Workers Peasants Party;Parti népalais des travailleurs et des paysans;Nepalesische Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos de Nepal;;;;;;;;;;x;
trotskyism_NEP;CPN-UML;CPN-UML;KPN-UML;;CPN-UML;;;;;;;;;;x;
stalinism_NEP;Communist Party of Nepal;Parti communiste népalais;Kommunistische Partei Nepal;;Partido Comunista de Nepal;;;;;;;;;;x;
nazism_NIC;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_NIC;Falange de Nicaragua;Falange de Nicaragua;Falange de Nicaragua;;Falange de Nicaragua;;;;;;;;;;x;
reactionarism_NIC;Guardia Nacional;Guardia Nacional;Guardia Nacional;;Guardia Nacional;;;;;;;;;;x;
conservatism_NIC;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
liberalism_NIC;Partido Democrático;Partido Democrático;Partido Democrático;;Partido Democrático;;;;;;;;;;x;
social_liberalism_NIC;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;;Partido Liberal Constitucionalista;;;;;;;;;;x;
social_democracy_NIC;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;;Partido Socialista Nicaragüense;;;;;;;;;;x;
marxism_NIC;Partido Obrero Socialista;Partido Obrero Socialista;Partido Obrero Socialista;;Partido Obrero Socialista;;;;;;;;;;x;
trotskyism_NIC;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;;Frente Sandinista de Liberación Nacional;;;;;;;;;;x;
stalinism_NIC;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;;Partido Comunista de Nicaragua;;;;;;;;;;x;
nazism_NOR;Nasjonal Samling;Nasjonal Samling;Nasjonal Samling;;Nasjonal Samling;;;;;;;;;;x;
generical_fascism_NOR;Hirden;Hirden;Hirden;;Hirden;;;;;;;;;;x;
reactionarism_NOR;Nasjonalpartiet;Nasjonalpartiet;Nasjonalpartiet;;Nasjonalpartiet;;;;;;;;;;x;
conservatism_NOR;Kristelig Folkeparti;Kristelig Folkeparti;Kristelig Folkeparti;;Kristelig Folkeparti;;;;;;;;;;x;
liberalism_NOR;Høyre;Høyre;Høyre;;Høyre;;;;;;;;;;x;
social_liberalism_NOR;Venstre;Venstre;Venstre;;Venstre;;;;;;;;;;x;
social_democracy_NOR;Arbeiderpartiet;Arbeiderpartiet;Arbeiderpartiet;;Arbeiderpartiet;;;;;;;;;;x;
marxism_NOR;NSA;NSA;NSA;;NSA;;;;;;;;;;x;
trotskyism_NOR;Mot Dag;Mot Dag;Mot Dag;;Mot Dag;;;;;;;;;;x;
stalinism_NOR;NKP;NKP;NKP;;NKP;;;;;;;;;;x¨;
nazism_NZL;National Socialist Party;Parti national socialiste;National Socialist Party;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_NZL;United National Front;Front national uni;United National Front;;Frente Nacional Unido;;;;;;;;;;x;
reactionarism_NZL;People's Movement;Mouvement du peuple;People's Movement;;Movimiento del Pueblo;;;;;;;;;;x;
conservatism_NZL;National Party;Parti national;National Party;;Partido Nacional;;;;;;;;;;x;
liberalism_NZL;United Party;Parti uni;United Party;;Partido Unido;;;;;;;;;;x;
social_liberalism_NZL;Reform Party;Parti réformiste;Reform Party;;Partido Reformista;;;;;;;;;;x;
social_democracy_NZL;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;;x;
marxism_NZL;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;x;
trotskyism_NZL;Social Democratic Party;Parti social démocratique;Social Democratic Party;;Partido Socialdemócrata;;;;;;;;;;x;
stalinism_NZL;CPNZ;CPNZ;CPNZ;;CPNZ;;;;;;;;;;x;
nazism_OMN;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
generical_fascism_OMN;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
reactionarism_OMN;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;x;
conservatism_OMN;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
liberalism_OMN;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberalism_OMN;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democracy_OMN;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_OMN;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;x;
trotskyism_OMN;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_OMN;Communist Party of Oman;Parti communiste d'Oman;Kommunistische Partei des Omans;;Partido Comunista de Omán;;;;;;;;;;x;
nazism_PAK;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_PAK;Pakistan Fascist Front;Front fasciste pakistanais;Faschistische Front Pakistan;;Frente Fascista de Pakistán;;;;;;;;;;x;
reactionarism_PAK;Jamaat-e-Islami;Jamaat-e-Islami;Jamaat-e-Islami;;Jamaat-e-Islami;;;;;;;;;;x;
conservatism_PAK;Muslim League;Ligue musulmane;Muslimische Liga;;Liga Musulmana;;;;;;;;;;x;
liberalism_PAK;Republican Party;Parti républicain;Republikanische Partei;;Partido Republicano;;;;;;;;;;x;
social_liberalism_PAK;Pakistan's People's Party;Parti du peuple pakistanais;Pakistanische Volkspartei;;Partido del Pueblo Pakistaní;;;;;;;;;;x;
social_democracy_PAK;Awami National Party;Parti national Awami;Nationalpartei Awami;;Partido Nacional Awami;;;;;;;;;;x;
marxism_PAK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
trotskyism_PAK;Pakistan Workers Party;Parti des travailleurs pakistanais;Pakistanische Arbeiterpartei;;Partido de los Trabajadores de Pakistán;;;;;;;;;;x;
stalinism_PAK;Communist Party of Pakistan;Parti communiste pakistanais;Kommunistische Partei Pakistans;;Partido Comunista de Pakistán;;;;;;;;;;x;
nazism_PAL;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
generical_fascism_PAL;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
reactionarism_PAL;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
conservatism_PAL;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
liberalism_PAL;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberalism_PAL;Arabic Democratic Unionist Party;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático;;;;;;;;;;x;
social_democracy_PAL;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_PAL;Worker-Communist Party;Parti communiste et des travailleurs;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;x;
trotskyism_PAL;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_PAL;Palestine Communist Party;Parti communiste palestinien;Kommunistische Partei Palästinas;;Partido Comunista de Palestina;;;;;;;;;;x;
nazism_PAN;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_PAN;Falange de Panamá;Falange de Panamá;Falange de Panamá;;Falange de Panamá;;;;;;;;;;x;
reactionarism_PAN;Partido Nacional de Panamá;Partido Nacional de Panamá;Partido Nacional de Panamá;;Partido Nacional de Panamá;;;;;;;;;;x;
conservatism_PAN;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
liberalism_PAN;MOLIRENA;MOLIRENA;MOLIRENA;;MOLIRENA;;;;;;;;;;x;
social_liberalism_PAN;Partido Revolucionario;Partido Revolucionario;Partido Revolucionario;;Partido Revolucionario;;;;;;;;;;x;
social_democracy_PAN;Partido Revolucionario Democrático;Partido Revolucionario Democrático;Partido Revolucionario Democrático;;Partido Revolucionario Democrático;;;;;;;;;;x;
marxism_PAN;Partido del Pueblo de Panamá;Partido del Pueblo de Panamá;Partido del Pueblo de Panamá;;Partido del Pueblo de Panamá;;;;;;;;;;x;
trotskyism_PAN;Frente Obrero Socialista;Frente Obrero Socialista;Frente Obrero Socialista;;Frente Obrero Socialista;;;;;;;;;;x;
